timestamp,cooling,ventilation,pumping,price_eur_kWh,hvac_total_kW,hvac_cost_eur,hvac_energy_kWh,iso_year,iso_week,year,month,hour,day_of_week,season,opt_cooling_kW,opt_ventilation_kW,opt_pumping_kW,opt_hvac_total_kW,opt_hvac_cost_eur,opt_hvac_energy_kWh,scenario,delta_total_kW,delta_cost_eur,delta_cooling_kW,delta_cooling_cost_eur,ratio_cooling,relative_cooling_change_pct,delta_ventilation_kW,delta_ventilation_cost_eur,ratio_ventilation,relative_ventilation_change_pct,delta_pumping_kW,delta_pumping_cost_eur,ratio_pumping,relative_pumping_change_pct
2022-01-01 15:00:00,0.8150745053807771,0.0344697194881711,0.0,0.09852,0.8495442248689482,0.08369709703408877,0.8495442248689482,2021,52,2022,1,15,5,DJF,0.7335670548426994,0.03274623351376255,0.0,0.7663132883564618,0.07549718516887861,0.7663132883564618,low_flex,-0.08323093651248636,-0.008199911865210158,-0.08150745053807773,-0.008030114027011417,0.9,-10.000000000000004,-0.0017234859744085437,-0.00016979783819872973,0.9500000000000003,-4.999999999999968,0.0,0.0,,
2022-01-01 16:00:00,0.812913027799069,0.0343783100213928,0.0,0.1145,0.8472913378204618,0.09701485818044288,0.8472913378204618,2021,52,2022,1,16,5,DJF,0.7316217250191621,0.03265939452032316,0.0,0.7642811195394853,0.08751018818727108,0.7642811195394853,low_flex,-0.08301021828097654,-0.009504669993171802,-0.08129130277990693,-0.009307854168299344,0.9,-10.000000000000004,-0.0017189155010696386,-0.00019681582487247364,0.9500000000000001,-4.9999999999999964,0.0,0.0,,
2022-01-01 17:00:00,0.8103366357619121,0.0342695373734368,0.0,0.14997,0.8446061731353489,0.1266655877851083,0.8446061731353489,2021,52,2022,1,17,5,DJF,0.7293029721857208,0.03255606050476496,0.0,0.7618590326904858,0.1142559991325922,0.7618590326904858,low_flex,-0.08274714044486309,-0.01240958865251611,-0.08103366357619124,-0.0121526185265214,0.8999999999999999,-10.000000000000005,-0.0017134768686718413,-0.00025697012599471604,0.95,-5.0000000000000036,0.0,0.0,,
2022-01-01 18:00:00,0.807193706190621,0.0341367524988238,0.0,0.17722,0.8413304586894448,0.1491005838889434,0.8413304586894448,2021,52,2022,1,18,5,DJF,0.7264743355715589,0.03242991487388261,0.0,0.7589042504454415,0.1344930112639411,0.7589042504454415,low_flex,-0.08242620824400326,-0.014607572625002313,-0.08071937061906209,-0.014305086861110183,0.9,-10.0,-0.0017068376249411918,-0.00030248576389207797,0.95,-5.000000000000005,0.0,0.0,,
2022-01-01 19:00:00,0.805441058384356,0.0340626318708739,0.0,0.18752,0.8395036902552299,0.1574237319966607,0.8395036902552299,2021,52,2022,1,19,5,DJF,0.7248969525459203,0.03235950027733021,0.0,0.7572564528232506,0.142000730033416,0.7572564528232506,low_flex,-0.08224723743197926,-0.015423001963244698,-0.08054410583843563,-0.015103630726823448,0.8999999999999999,-10.000000000000005,-0.00170313159354369,-0.00031937123642131275,0.9500000000000002,-4.999999999999986,0.0,0.0,,
2022-01-01 20:00:00,0.804471705556624,0.0340216373025187,0.0,0.18926,0.8384933428591427,0.1586932500695213,0.8384933428591427,2021,52,2022,1,20,5,DJF,0.7240245350009615,0.03232055543739276,0.0,0.7563450904383543,0.1431458718163629,0.7563450904383543,low_flex,-0.08214825242078838,-0.015547378253158411,-0.08044717055566242,-0.01522543149936467,0.9,-10.000000000000004,-0.0017010818651259363,-0.0003219467537937347,0.95,-5.0000000000000036,0.0,0.0,,
2022-01-01 21:00:00,0.803977020504464,0.0340007167464478,0.0,0.19081,0.8379777372509117,0.1598945320448465,0.8379777372509117,2021,52,2022,1,21,5,DJF,0.7235793184540176,0.03230068090912541,0.0,0.755879999363143,0.1442294626784813,0.755879999363143,low_flex,-0.08209773788776875,-0.015665069366365192,-0.08039770205044638,-0.015340685528245676,0.9,-10.0,-0.0017000358373223876,-0.00032438383811948476,0.9500000000000001,-4.999999999999993,0.0,0.0,,
2022-01-01 22:00:00,0.8031164770840591,0.0339643237994617,0.0,0.18839,0.8370808008835208,0.1576976520784465,0.8370808008835208,2021,52,2022,1,22,5,DJF,0.7228048293756532,0.03226610760948861,0.0,0.7550709369851418,0.1422478138186309,0.7550709369851418,low_flex,-0.08200986389837894,-0.01544983825981558,-0.08031164770840593,-0.015129911311786594,0.9,-10.000000000000004,-0.0016982161899730952,-0.0003199269480290314,0.9499999999999997,-5.000000000000029,0.0,0.0,,
2022-01-01 23:00:00,0.8024216930001971,0.0339349409237913,0.0,0.16726,0.8363566339239884,0.1398890105901263,0.8363566339239884,2021,52,2022,1,23,5,DJF,0.7221795237001774,0.03223819387760174,0.0,0.7544177175777791,0.1261839074420593,0.7544177175777791,low_flex,-0.08193891634620931,-0.013705103148067,-0.0802421693000197,-0.013421305237121295,0.9,-10.0,-0.0016967470461895576,-0.0002837979109456654,0.9500000000000002,-4.999999999999979,0.0,0.0,,
2022-01-02 00:00:00,0.807370879923699,0.0341441141398077,0.0,0.13321,0.8415149940635067,0.1120982123591997,0.8415149940635067,2021,52,2022,1,0,6,DJF,0.7266337919313292,0.03243690843281731,0.0,0.7590707003641465,0.1011158079955079,0.7590707003641465,low_flex,-0.08244429369936024,-0.0109824043636918,-0.0807370879923699,-0.010754987491463593,0.9,-10.0,-0.0017072057069903931,-0.00022741687222819026,0.9499999999999997,-5.000000000000023,0.0,0.0,,
2022-01-02 01:00:00,0.8037412176794699,0.0339907444899576,0.0,0.11587,0.8377319621694276,0.09706800245657157,0.8377319621694276,2021,52,2022,1,1,6,DJF,0.7233670959115229,0.03229120726545972,0.0,0.7556583031769827,0.08755812758911699,0.7556583031769827,low_flex,-0.0820736589924449,-0.009509874867454582,-0.080374121767947,-0.00931294948925202,0.9,-10.000000000000002,-0.0016995372244978796,-0.0001969253782025693,0.95,-4.999999999999999,0.0,0.0,,
2022-01-02 02:00:00,0.8034754014366841,0.0339795029462977,0.0,0.11052,0.8374549043829818,0.09255551603240714,0.8374549043829818,2021,52,2022,1,2,6,DJF,0.7231278612930157,0.03228052779898281,0.0,0.7554083890919985,0.08348773516244766,0.7554083890919985,low_flex,-0.08204651529098328,-0.009067780869959477,-0.0803475401436684,-0.008880010136678232,0.9,-10.0,-0.0016989751473148948,-0.00018777073328124215,0.9499999999999997,-5.000000000000028,0.0,0.0,,
2022-01-02 03:00:00,0.801735218035166,0.0339060917791103,0.0,0.113,0.8356413098142763,0.09442746800901322,0.8356413098142763,2021,52,2022,1,3,6,DJF,0.7215616962316495,0.03221078719015478,0.0,0.7537724834218043,0.08517629062666389,0.7537724834218043,low_flex,-0.08186882639247206,-0.009251177382349332,-0.08017352180351656,-0.00905960796379737,0.9,-9.999999999999995,-0.0016953045889555249,-0.00019156941855197432,0.9499999999999997,-5.000000000000028,0.0,0.0,,
2022-01-02 04:00:00,0.80060573703867,0.033858455188587,0.0,0.11587,0.834464192227257,0.09668936595337227,0.834464192227257,2021,52,2022,1,4,6,DJF,0.720545163334803,0.03216553242915765,0.0,0.7527106957639607,0.08721658831817013,0.7527106957639607,low_flex,-0.08175349646329633,-0.009472777635202143,-0.08006057370386699,-0.009276618675067069,0.9,-10.0,-0.0016929227594293522,-0.00019615896013507904,0.95,-5.000000000000006,0.0,0.0,,
2022-01-02 05:00:00,0.801528677406443,0.03389730494790021,0.0,0.11052,0.8354259823543432,0.092331279569802,0.8354259823543432,2021,52,2022,1,5,6,DJF,0.7213758096657987,0.03220243970050519,0.0,0.7535782493663039,0.0832854681199639,0.7535782493663039,low_flex,-0.08184773298803927,-0.009045811449838098,-0.08015286774064423,-0.008858494942695999,0.9000000000000001,-9.999999999999993,-0.0016948652473950249,-0.00018731650714209813,0.9499999999999996,-5.000000000000042,0.0,0.0,,
2022-01-02 06:00:00,0.802011246946635,0.0339175828903514,0.0,0.11587,0.8359288298369864,0.09685907351321162,0.8359288298369864,2021,52,2022,1,6,6,DJF,0.7218101222519715,0.03222170374583383,0.0,0.7540318259978054,0.08736966767836571,0.7540318259978054,low_flex,-0.08189700383918097,-0.009489405834845907,-0.08020112469466345,-0.009292904318370654,0.9,-9.999999999999995,-0.0016958791445175689,-0.00019650151647525072,0.9500000000000001,-4.9999999999999964,0.0,0.0,,
2022-01-02 07:00:00,0.8017866662884621,0.0339080852266738,0.0,0.1296,0.8356947515151358,0.1083060397963616,0.8356947515151358,2021,52,2022,1,7,6,DJF,0.7216079996596159,0.03221268096534011,0.0,0.753820680624956,0.0976951602089943,0.753820680624956,low_flex,-0.08187407089017984,-0.010610879587367297,-0.0801786666288462,-0.010391155195098468,0.9,-10.0,-0.0016954042613336953,-0.0002197243922688469,0.9499999999999998,-5.000000000000016,0.0,0.0,,
2022-01-02 08:00:00,0.80072474569393,0.0338633580512043,0.0,0.11587,0.8345881037451344,0.09670372358094873,0.8345881037451344,2021,52,2022,1,8,6,DJF,0.720652271124537,0.03217019014864408,0.0,0.7528224612731811,0.08722953858772349,0.7528224612731811,low_flex,-0.08176564247195328,-0.009474184993225235,-0.08007247456939304,-0.009277997628355572,0.8999999999999999,-10.000000000000005,-0.0016931679025602234,-0.00019618736486965308,0.9499999999999997,-5.000000000000025,0.0,0.0,,
2022-01-02 09:00:00,0.8010030276338219,0.0338752570239854,0.0,0.11587,0.8348782846578073,0.09673734684330014,0.8348782846578073,2021,52,2022,1,9,6,DJF,0.7209027248704397,0.03218149417278612,0.0,0.7530842190432259,0.08725986846053858,0.7530842190432259,low_flex,-0.08179406561458147,-0.009477478382761556,-0.0801003027633822,-0.009281222081193096,0.9,-10.000000000000002,-0.001693762851199286,-0.00019625630156846127,0.9499999999999995,-5.000000000000047,0.0,0.0,,
2022-01-02 10:00:00,0.80358759174478,0.0339843780679127,0.0,0.113,0.8375719698126927,0.09464563258883428,0.8375719698126927,2021,52,2022,1,10,6,DJF,0.723228832570302,0.03228515916451706,0.0,0.755513991734819,0.08537308106603456,0.755513991734819,low_flex,-0.08205797807787363,-0.009272551522799724,-0.08035875917447799,-0.009080539786716014,0.9,-10.0,-0.0016992189033956384,-0.00019201173608370716,0.9499999999999998,-5.00000000000001,0.0,0.0,,
2022-01-02 11:00:00,0.80499548543438,0.0340437882978915,0.0,0.11587,0.8390392737322715,0.0972194806473583,0.8390392737322715,2021,52,2022,1,11,6,DJF,0.724495936890942,0.03234159888299692,0.0,0.756837535773939,0.0876947652701263,0.756837535773939,low_flex,-0.08220173795833252,-0.009524715377231999,-0.080499548543438,-0.00932748268972816,0.9,-10.0,-0.0017021894148945838,-0.00019723268750383542,0.9499999999999997,-5.000000000000025,0.0,0.0,,
2022-01-02 12:00:00,0.8068903748813521,0.0341239244183393,0.0,0.11,0.8410142992996914,0.09251157292296605,0.8410142992996914,2021,52,2022,1,12,6,DJF,0.7262013373932169,0.03241772819742234,0.0,0.7586190655906393,0.08344809721497032,0.7586190655906393,low_flex,-0.08239523370905211,-0.009063475707995733,-0.08068903748813516,-0.008875794123694868,0.9,-9.999999999999995,-0.0017061962209169584,-0.00018768158430086543,0.9500000000000002,-4.9999999999999805,0.0,0.0,,
2022-01-02 13:00:00,0.808927133486141,0.0342100602787384,0.0,0.11052,0.8431371937648794,0.09318352265489446,0.8431371937648794,2021,52,2022,1,13,6,DJF,0.728034420137527,0.03249955726480148,0.0,0.7605339774023284,0.08405421518250533,0.7605339774023284,low_flex,-0.08260321636255097,-0.009129307472389131,-0.08089271334861403,-0.008940262679288822,0.9000000000000001,-9.999999999999993,-0.0017105030139369232,-0.00018904479310030874,0.95,-5.000000000000009,0.0,0.0,,
2022-01-02 14:00:00,0.8099570843060141,0.0342536175760195,0.0,0.11587,0.8442107018820336,0.09781869402707123,0.8442107018820336,2021,52,2022,1,14,6,DJF,0.7289613758754127,0.03254093669721853,0.0,0.7615023125726312,0.08823527295779078,0.7615023125726312,low_flex,-0.08270838930940239,-0.009583421069280451,-0.08099570843060144,-0.00938497273585379,0.8999999999999999,-10.000000000000005,-0.0017126808788009706,-0.00019844833342666846,0.9500000000000002,-4.999999999999987,0.0,0.0,,
2022-01-02 15:00:00,0.8109965553970471,0.0342973931645124,0.0,0.1098,0.8452939485615595,0.09281327555205923,0.8452939485615595,2021,52,2022,1,15,6,DJF,0.7298968998573424,0.03258252350628678,0.0,0.7624794233636292,0.08372024068532648,0.7624794233636292,low_flex,-0.08281452519793031,-0.009093034866732755,-0.08109965553970466,-0.008904742178259572,0.9,-9.999999999999995,-0.0017148696582256207,-0.00018829268847317314,0.95,-5.000000000000003,0.0,0.0,,
2022-01-02 16:00:00,0.811041035647434,0.0342991429711109,0.0,0.11587,0.8453401786185449,0.0979495664965308,0.8453401786185449,2021,52,2022,1,16,6,DJF,0.7299369320826906,0.03258418582255536,0.0,0.762521117905246,0.08835332193168086,0.762521117905246,low_flex,-0.08281906071329892,-0.009596244564849948,-0.0811041035647434,-0.009397532480046818,0.9,-10.0,-0.001714957148555539,-0.00019871208480313032,0.9500000000000002,-4.999999999999983,0.0,0.0,,
