datetime,units,updated_at,value,variable
2022-12-04T13:45:33Z,w,2022-12-04T14:00:04Z,263.0,pv_5_pac
2022-12-04T13:40:33Z,w,2022-12-04T14:00:04Z,209.5,pv_5_pac
2022-12-04T13:35:33Z,w,2022-12-04T14:00:04Z,231.142857,pv_5_pac
2022-12-04T13:30:33Z,w,2022-12-04T14:00:04Z,200.333333,pv_5_pac
2022-12-04T13:25:33Z,w,2022-12-04T14:00:04Z,311.285714,pv_5_pac
2022-12-04T13:20:33Z,w,2022-12-04T14:00:04Z,504.285714,pv_5_pac
2022-12-04T13:15:33Z,w,2022-12-04T13:30:03Z,596.285714,pv_5_pac
2022-12-04T13:10:33Z,w,2022-12-04T13:30:03Z,638.285714,pv_5_pac
2022-12-04T13:05:33Z,w,2022-12-04T13:30:03Z,654.857143,pv_5_pac
2022-12-04T13:00:33Z,w,2022-12-04T13:30:03Z,973.857143,pv_5_pac
2022-12-04T12:55:32Z,w,2022-12-04T13:30:03Z,804.714286,pv_5_pac
2022-12-04T12:50:31Z,w,2022-12-04T13:30:03Z,530.166667,pv_5_pac
2022-12-04T12:45:31Z,w,2022-12-04T13:00:04Z,421.428571,pv_5_pac
2022-12-04T12:40:31Z,w,2022-12-04T13:00:04Z,313.428571,pv_5_pac
2022-12-04T12:35:32Z,w,2022-12-04T13:00:04Z,260.857143,pv_5_pac
2022-12-04T12:30:31Z,w,2022-12-04T13:00:04Z,190.142857,pv_5_pac
2022-12-04T12:25:31Z,w,2022-12-04T13:00:04Z,110.428571,pv_5_pac
2022-12-04T12:20:31Z,w,2022-12-04T12:30:03Z,250.428571,pv_5_pac
2022-12-04T12:15:31Z,w,2022-12-04T12:30:03Z,444.571429,pv_5_pac
2022-12-04T12:10:31Z,w,2022-12-04T12:30:03Z,545.0,pv_5_pac
2022-12-04T12:05:31Z,w,2022-12-04T12:30:03Z,420.0,pv_5_pac
2022-12-04T12:00:31Z,w,2022-12-04T12:30:03Z,333.714286,pv_5_pac
2022-12-04T11:55:31Z,w,2022-12-04T12:30:03Z,216.833333,pv_5_pac
2022-12-04T11:50:31Z,w,2022-12-04T12:00:03Z,179.571429,pv_5_pac
2022-12-04T11:45:31Z,w,2022-12-04T12:00:03Z,433.875,pv_5_pac
2022-12-04T11:40:31Z,w,2022-12-04T12:00:03Z,769.833333,pv_5_pac
2022-12-04T11:35:31Z,w,2022-12-04T12:00:03Z,811.571429,pv_5_pac
2022-12-04T11:30:31Z,w,2022-12-04T12:00:03Z,386.142857,pv_5_pac
2022-12-04T11:25:31Z,w,2022-12-04T12:00:03Z,450.285714,pv_5_pac
2022-12-04T11:20:31Z,w,2022-12-04T12:00:03Z,731.285714,pv_5_pac
2022-12-04T11:15:31Z,w,2022-12-04T11:30:04Z,913.285714,pv_5_pac
2022-12-04T11:10:31Z,w,2022-12-04T11:30:04Z,1038.5,pv_5_pac
2022-12-04T11:05:31Z,w,2022-12-04T11:30:04Z,1749.714286,pv_5_pac
2022-12-04T11:00:31Z,w,2022-12-04T11:30:04Z,876.428571,pv_5_pac
2022-12-04T10:55:32Z,w,2022-12-04T11:30:04Z,1349.714286,pv_5_pac
2022-12-04T10:50:32Z,w,2022-12-04T11:30:04Z,1202.285714,pv_5_pac
2022-12-04T10:45:32Z,w,2022-12-04T11:00:03Z,666.285714,pv_5_pac
2022-12-04T10:40:31Z,w,2022-12-04T11:00:03Z,811.714286,pv_5_pac
2022-12-04T10:35:30Z,w,2022-12-04T11:00:03Z,865.833333,pv_5_pac
2022-12-04T10:30:30Z,w,2022-12-04T11:00:03Z,1073.142857,pv_5_pac
2022-12-04T10:25:30Z,w,2022-12-04T11:00:03Z,1600.714286,pv_5_pac
2022-12-04T10:20:30Z,w,2022-12-04T11:00:03Z,1596.0,pv_5_pac
2022-12-04T10:15:30Z,w,2022-12-04T10:30:04Z,961.0,pv_5_pac
2022-12-04T10:10:30Z,w,2022-12-04T10:30:04Z,1246.571429,pv_5_pac
2022-12-04T10:05:30Z,w,2022-12-04T10:30:04Z,1185.857143,pv_5_pac
2022-12-04T10:00:01Z,w,2022-12-04T10:30:04Z,655.333333,pv_5_pac
2022-12-04T09:55:50Z,w,2022-12-04T10:30:04Z,261.714286,pv_5_pac
2022-12-04T09:50:50Z,w,2022-12-04T10:00:04Z,682.0,pv_5_pac
2022-12-04T09:45:50Z,w,2022-12-04T10:00:04Z,555.285714,pv_5_pac
2022-12-04T09:40:50Z,w,2022-12-04T10:00:04Z,173.428571,pv_5_pac
2022-12-04T09:35:50Z,w,2022-12-04T10:00:04Z,230.333333,pv_5_pac
2022-12-04T09:30:50Z,w,2022-12-04T10:00:04Z,244.857143,pv_5_pac
2022-12-04T09:25:50Z,w,2022-12-04T10:00:04Z,156.571429,pv_5_pac
2022-12-04T09:20:50Z,w,2022-12-04T09:30:03Z,173.285714,pv_5_pac
2022-12-04T09:15:50Z,w,2022-12-04T09:30:03Z,237.571429,pv_5_pac
2022-12-04T09:10:50Z,w,2022-12-04T09:30:03Z,214.857143,pv_5_pac
2022-12-04T09:05:49Z,w,2022-12-04T09:30:03Z,279.285714,pv_5_pac
2022-12-04T09:00:48Z,w,2022-12-04T09:30:03Z,243.714286,pv_5_pac
2022-12-04T08:55:48Z,w,2022-12-04T09:30:03Z,228.285714,pv_5_pac
2022-12-04T08:50:48Z,w,2022-12-04T09:30:03Z,217.333333,pv_5_pac
2022-12-04T08:45:48Z,w,2022-12-04T09:00:04Z,191.857143,pv_5_pac
2022-12-04T08:40:47Z,w,2022-12-04T09:00:04Z,137.714286,pv_5_pac
2022-12-04T08:35:47Z,w,2022-12-04T09:00:04Z,170.0,pv_5_pac
2022-12-04T08:30:47Z,w,2022-12-04T09:00:04Z,212.428571,pv_5_pac
2022-12-04T08:25:47Z,w,2022-12-04T09:00:04Z,83.857143,pv_5_pac
2022-12-04T08:20:48Z,w,2022-12-04T09:00:04Z,55.857143,pv_5_pac
2022-12-04T08:15:47Z,w,2022-12-04T08:30:03Z,44.0,pv_5_pac
2022-12-04T08:10:47Z,w,2022-12-04T08:30:03Z,38.428571,pv_5_pac
2022-12-04T08:05:48Z,w,2022-12-04T08:30:03Z,25.714286,pv_5_pac
2022-12-04T08:00:48Z,w,2022-12-04T08:30:03Z,0.0,pv_5_pac
2022-12-04T07:55:48Z,w,2022-12-04T08:00:03Z,0.0,pv_5_pac
2022-12-04T07:50:49Z,w,2022-12-04T08:00:03Z,0.0,pv_5_pac
2022-12-03T17:10:46Z,w,2022-12-03T17:30:04Z,0.0,pv_5_pac
2022-12-03T17:05:46Z,w,2022-12-03T17:30:04Z,0.0,pv_5_pac
2022-12-03T17:00:46Z,w,2022-12-03T17:30:04Z,0.0,pv_5_pac
2022-12-03T16:55:47Z,w,2022-12-03T17:30:04Z,0.0,pv_5_pac
2022-12-03T16:50:46Z,w,2022-12-03T17:30:04Z,13.75,pv_5_pac
2022-12-03T16:45:46Z,w,2022-12-03T17:00:03Z,29.5,pv_5_pac
2022-12-03T16:40:46Z,w,2022-12-03T17:00:03Z,40.571429,pv_5_pac
2022-12-03T16:35:46Z,w,2022-12-03T17:00:03Z,49.857143,pv_5_pac
2022-12-03T16:30:46Z,w,2022-12-03T17:00:03Z,58.571429,pv_5_pac
2022-12-03T16:25:46Z,w,2022-12-03T16:30:03Z,66.714286,pv_5_pac
2022-12-03T16:20:46Z,w,2022-12-03T16:30:03Z,75.142857,pv_5_pac
2022-12-03T16:15:46Z,w,2022-12-03T16:30:03Z,83.285714,pv_5_pac
2022-12-03T16:10:46Z,w,2022-12-03T16:30:03Z,92.0,pv_5_pac
2022-12-03T16:05:46Z,w,2022-12-03T16:30:03Z,99.166667,pv_5_pac
2022-12-03T16:00:46Z,w,2022-12-03T16:30:03Z,103.571429,pv_5_pac
2022-12-03T15:55:46Z,w,2022-12-03T16:30:03Z,110.714286,pv_5_pac
2022-12-03T15:50:46Z,w,2022-12-03T16:00:04Z,121.571429,pv_5_pac
2022-12-03T15:45:46Z,w,2022-12-03T16:00:04Z,129.714286,pv_5_pac
2022-12-03T15:40:46Z,w,2022-12-03T16:00:04Z,133.142857,pv_5_pac
2022-12-03T15:35:46Z,w,2022-12-03T16:00:04Z,134.333333,pv_5_pac
2022-12-03T15:30:46Z,w,2022-12-03T16:00:04Z,137.428571,pv_5_pac
2022-12-03T15:25:46Z,w,2022-12-03T16:00:04Z,140.428571,pv_5_pac
2022-12-03T15:20:46Z,w,2022-12-03T16:00:04Z,142.285714,pv_5_pac
2022-12-03T15:15:45Z,w,2022-12-03T15:30:04Z,147.25,pv_5_pac
2022-12-03T15:10:45Z,w,2022-12-03T15:30:04Z,148.714286,pv_5_pac
2022-12-03T15:05:45Z,w,2022-12-03T15:30:04Z,151.857143,pv_5_pac
2022-12-03T15:00:45Z,w,2022-12-03T15:30:04Z,153.166667,pv_5_pac
2022-12-03T14:55:44Z,w,2022-12-03T15:30:04Z,154.142857,pv_5_pac
2022-12-03T14:50:44Z,w,2022-12-03T15:30:04Z,151.142857,pv_5_pac
2022-12-03T14:45:44Z,w,2022-12-03T15:00:04Z,213.75,pv_5_pac
2022-12-03T14:40:44Z,w,2022-12-03T15:00:04Z,334.5,pv_5_pac
2022-12-03T14:35:44Z,w,2022-12-03T15:00:04Z,499.142857,pv_5_pac
2022-12-03T14:30:44Z,w,2022-12-03T15:00:04Z,691.571429,pv_5_pac
2022-12-03T14:25:44Z,w,2022-12-03T15:00:04Z,877.428571,pv_5_pac
2022-12-03T14:20:44Z,w,2022-12-03T15:00:04Z,1052.571429,pv_5_pac
2022-12-03T14:15:44Z,w,2022-12-03T14:30:04Z,1229.428571,pv_5_pac
2022-12-03T14:10:44Z,w,2022-12-03T14:30:04Z,1391.0,pv_5_pac
2022-12-03T14:05:44Z,w,2022-12-03T14:30:04Z,1537.125,pv_5_pac
2022-12-03T14:00:44Z,w,2022-12-03T14:30:04Z,1680.666667,pv_5_pac
2022-12-03T13:55:45Z,w,2022-12-03T14:30:04Z,1790.5,pv_5_pac
2022-12-03T13:50:43Z,w,2022-12-03T14:00:04Z,1896.333333,pv_5_pac
2022-12-03T13:45:43Z,w,2022-12-03T14:00:04Z,1957.142857,pv_5_pac
2022-12-03T13:40:43Z,w,2022-12-03T14:00:04Z,1995.857143,pv_5_pac
2022-12-03T13:35:43Z,w,2022-12-03T14:00:04Z,2011.857143,pv_5_pac
2022-12-03T13:30:43Z,w,2022-12-03T14:00:04Z,2033.714286,pv_5_pac
2022-12-03T13:25:43Z,w,2022-12-03T14:00:04Z,2055.285714,pv_5_pac
2022-12-03T13:20:43Z,w,2022-12-03T13:30:03Z,2058.857143,pv_5_pac
2022-12-03T13:15:43Z,w,2022-12-03T13:30:03Z,2076.714286,pv_5_pac
2022-12-03T13:10:43Z,w,2022-12-03T13:30:03Z,2095.714286,pv_5_pac
2022-12-03T13:05:43Z,w,2022-12-03T13:30:03Z,2091.666667,pv_5_pac
2022-12-03T13:00:43Z,w,2022-12-03T13:30:03Z,2090.142857,pv_5_pac
2022-12-03T12:55:43Z,w,2022-12-03T13:30:03Z,2101.714286,pv_5_pac
2022-12-03T12:50:43Z,w,2022-12-03T13:30:03Z,2110.166667,pv_5_pac
2022-12-03T12:45:43Z,w,2022-12-03T13:00:04Z,2128.625,pv_5_pac
2022-12-03T12:40:42Z,w,2022-12-03T13:00:04Z,2135.571429,pv_5_pac
2022-12-03T12:35:42Z,w,2022-12-03T13:00:04Z,2140.333333,pv_5_pac
2022-12-03T12:30:42Z,w,2022-12-03T13:00:04Z,2132.714286,pv_5_pac
2022-12-03T12:25:42Z,w,2022-12-03T13:00:04Z,2115.75,pv_5_pac
2022-12-03T12:20:42Z,w,2022-12-03T13:00:04Z,2112.857143,pv_5_pac
2022-12-03T12:15:42Z,w,2022-12-03T12:30:03Z,2125.571429,pv_5_pac
2022-12-03T12:10:42Z,w,2022-12-03T12:30:03Z,2117.285714,pv_5_pac
2022-12-03T12:05:42Z,w,2022-12-03T12:30:03Z,2111.857143,pv_5_pac
2022-12-03T12:00:42Z,w,2022-12-03T12:30:03Z,2120.571429,pv_5_pac
2022-12-03T11:55:41Z,w,2022-12-03T12:30:03Z,2113.857143,pv_5_pac
2022-12-03T11:50:41Z,w,2022-12-03T12:00:03Z,2106.285714,pv_5_pac
2022-12-03T11:45:41Z,w,2022-12-03T12:00:03Z,2093.714286,pv_5_pac
2022-12-03T11:40:41Z,w,2022-12-03T12:00:03Z,2084.571429,pv_5_pac
2022-12-03T11:35:40Z,w,2022-12-03T12:00:03Z,2065.714286,pv_5_pac
2022-12-03T11:30:40Z,w,2022-12-03T12:00:03Z,2057.285714,pv_5_pac
2022-12-03T11:25:40Z,w,2022-12-03T12:00:03Z,2045.571429,pv_5_pac
2022-12-03T11:20:40Z,w,2022-12-03T11:30:04Z,2019.142857,pv_5_pac
2022-12-03T11:15:40Z,w,2022-12-03T11:30:04Z,2001.428571,pv_5_pac
2022-12-03T11:10:39Z,w,2022-12-03T11:30:04Z,1983.142857,pv_5_pac
2022-12-03T11:05:39Z,w,2022-12-03T11:30:04Z,1962.285714,pv_5_pac
2022-12-03T11:00:39Z,w,2022-12-03T11:30:04Z,1940.142857,pv_5_pac
2022-12-03T10:55:41Z,w,2022-12-03T11:30:04Z,1910.428571,pv_5_pac
2022-12-03T10:50:41Z,w,2022-12-03T11:00:03Z,1876.571429,pv_5_pac
2022-12-03T10:45:41Z,w,2022-12-03T11:00:03Z,1814.0,pv_5_pac
2022-12-03T10:40:41Z,w,2022-12-03T11:00:03Z,1819.571429,pv_5_pac
2022-12-03T10:35:41Z,w,2022-12-03T11:00:03Z,1790.857143,pv_5_pac
2022-12-03T10:30:41Z,w,2022-12-03T11:00:03Z,1749.0,pv_5_pac
2022-12-03T10:25:39Z,w,2022-12-03T11:00:03Z,1671.285714,pv_5_pac
2022-12-03T10:20:39Z,w,2022-12-03T11:00:03Z,1569.428571,pv_5_pac
2022-12-03T10:15:39Z,w,2022-12-03T10:30:03Z,1442.857143,pv_5_pac
2022-12-03T10:10:39Z,w,2022-12-03T10:30:03Z,1304.428571,pv_5_pac
2022-12-03T10:05:39Z,w,2022-12-03T10:30:03Z,1149.75,pv_5_pac
2022-12-03T10:00:39Z,w,2022-12-03T10:30:03Z,972.285714,pv_5_pac
2022-12-03T09:55:39Z,w,2022-12-03T10:00:03Z,805.333333,pv_5_pac
2022-12-03T09:50:39Z,w,2022-12-03T10:00:03Z,632.285714,pv_5_pac
2022-12-03T09:45:39Z,w,2022-12-03T10:00:03Z,436.571429,pv_5_pac
2022-12-03T09:40:39Z,w,2022-12-03T10:00:03Z,248.857143,pv_5_pac
2022-12-03T09:35:39Z,w,2022-12-03T10:00:03Z,150.428571,pv_5_pac
2022-12-03T09:30:39Z,w,2022-12-03T10:00:03Z,136.0,pv_5_pac
2022-12-03T09:25:39Z,w,2022-12-03T10:00:03Z,132.142857,pv_5_pac
2022-12-03T09:20:39Z,w,2022-12-03T10:00:03Z,127.857143,pv_5_pac
2022-12-03T09:15:39Z,w,2022-12-03T09:30:03Z,119.285714,pv_5_pac
2022-12-03T09:10:39Z,w,2022-12-03T09:30:03Z,117.333333,pv_5_pac
2022-12-03T09:05:39Z,w,2022-12-03T09:30:03Z,113.428571,pv_5_pac
2022-12-03T09:00:39Z,w,2022-12-03T09:30:03Z,108.142857,pv_5_pac
2022-12-03T08:55:38Z,w,2022-12-03T09:30:03Z,102.25,pv_5_pac
2022-12-03T08:50:38Z,w,2022-12-03T09:00:04Z,96.142857,pv_5_pac
2022-12-03T08:45:38Z,w,2022-12-03T09:00:04Z,90.5,pv_5_pac
2022-12-03T08:40:37Z,w,2022-12-03T09:00:04Z,84.428571,pv_5_pac
2022-12-03T08:35:36Z,w,2022-12-03T09:00:04Z,78.625,pv_5_pac
2022-12-03T08:30:36Z,w,2022-12-03T09:00:04Z,71.166667,pv_5_pac
2022-12-03T08:25:36Z,w,2022-12-03T09:00:04Z,64.285714,pv_5_pac
2022-12-03T08:20:36Z,w,2022-12-03T08:30:03Z,56.142857,pv_5_pac
2022-12-03T08:15:37Z,w,2022-12-03T08:30:03Z,47.857143,pv_5_pac
2022-12-03T08:10:37Z,w,2022-12-03T08:30:03Z,32.428571,pv_5_pac
2022-12-03T08:05:36Z,w,2022-12-03T08:30:03Z,0.0,pv_5_pac
2022-12-03T08:00:37Z,w,2022-12-03T08:30:03Z,0.0,pv_5_pac
2022-12-03T07:55:38Z,w,2022-12-03T08:00:04Z,0.0,pv_5_pac
2022-12-03T07:50:38Z,w,2022-12-03T08:00:04Z,0.0,pv_5_pac
2022-12-03T07:45:37Z,w,2022-12-03T08:00:04Z,0.0,pv_5_pac
2022-12-02T17:10:35Z,w,2022-12-02T17:30:08Z,0.0,pv_5_pac
2022-12-02T17:05:35Z,w,2022-12-02T17:30:08Z,0.0,pv_5_pac
2022-12-02T17:00:35Z,w,2022-12-02T17:30:08Z,4.25,pv_5_pac
2022-12-02T16:55:35Z,w,2022-12-02T17:30:08Z,14.857143,pv_5_pac
2022-12-02T16:50:34Z,w,2022-12-02T17:30:08Z,22.285714,pv_5_pac
2022-12-02T16:45:34Z,w,2022-12-02T17:00:05Z,29.5,pv_5_pac
2022-12-02T16:40:34Z,w,2022-12-02T17:00:05Z,36.857143,pv_5_pac
2022-12-02T16:35:34Z,w,2022-12-02T17:00:04Z,43.571429,pv_5_pac
2022-12-02T16:30:34Z,w,2022-12-02T17:00:04Z,48.714286,pv_5_pac
2022-12-02T16:25:34Z,w,2022-12-02T17:00:04Z,54.428571,pv_5_pac
2022-12-02T16:20:34Z,w,2022-12-02T17:00:04Z,60.285714,pv_5_pac
2022-12-02T16:15:33Z,w,2022-12-02T16:30:05Z,64.571429,pv_5_pac
2022-12-02T16:10:33Z,w,2022-12-02T16:30:05Z,69.857143,pv_5_pac
2022-12-02T16:05:32Z,w,2022-12-02T16:30:05Z,73.714286,pv_5_pac
2022-12-02T16:00:32Z,w,2022-12-02T16:30:05Z,77.714286,pv_5_pac
2022-12-02T15:55:33Z,w,2022-12-02T16:30:05Z,81.875,pv_5_pac
2022-12-02T15:50:33Z,w,2022-12-02T16:00:05Z,85.5,pv_5_pac
2022-12-02T15:45:33Z,w,2022-12-02T16:00:05Z,88.857143,pv_5_pac
2022-12-02T15:40:33Z,w,2022-12-02T16:00:05Z,92.571429,pv_5_pac
2022-12-02T15:35:33Z,w,2022-12-02T16:00:05Z,94.571429,pv_5_pac
2022-12-02T15:30:33Z,w,2022-12-02T16:00:05Z,98.0,pv_5_pac
2022-12-02T15:25:32Z,w,2022-12-02T16:00:05Z,101.714286,pv_5_pac
2022-12-02T15:20:32Z,w,2022-12-02T15:30:03Z,103.0,pv_5_pac
2022-12-02T15:15:32Z,w,2022-12-02T15:30:03Z,107.142857,pv_5_pac
2022-12-02T15:10:32Z,w,2022-12-02T15:30:03Z,106.857143,pv_5_pac
2022-12-02T15:05:32Z,w,2022-12-02T15:30:03Z,110.857143,pv_5_pac
2022-12-02T15:00:32Z,w,2022-12-02T15:30:03Z,114.125,pv_5_pac
2022-12-02T14:55:31Z,w,2022-12-02T15:30:03Z,115.285714,pv_5_pac
2022-12-02T14:50:31Z,w,2022-12-02T15:30:03Z,148.5,pv_5_pac
2022-12-02T14:45:31Z,w,2022-12-02T15:00:03Z,238.571429,pv_5_pac
2022-12-02T14:40:31Z,w,2022-12-02T15:00:03Z,374.857143,pv_5_pac
2022-12-02T14:35:31Z,w,2022-12-02T15:00:03Z,586.571429,pv_5_pac
2022-12-02T14:30:30Z,w,2022-12-02T15:00:03Z,810.5,pv_5_pac
2022-12-02T14:25:31Z,w,2022-12-02T15:00:03Z,1023.0,pv_5_pac
2022-12-02T14:20:30Z,w,2022-12-02T14:30:04Z,1209.833333,pv_5_pac
2022-12-02T14:15:30Z,w,2022-12-02T14:30:04Z,1394.75,pv_5_pac
2022-12-02T14:10:30Z,w,2022-12-02T14:30:04Z,1571.142857,pv_5_pac
2022-12-02T14:05:30Z,w,2022-12-02T14:30:04Z,1710.833333,pv_5_pac
2022-12-02T14:00:30Z,w,2022-12-02T14:30:04Z,1854.75,pv_5_pac
2022-12-02T13:55:30Z,w,2022-12-02T14:30:04Z,1978.0,pv_5_pac
2022-12-02T13:50:30Z,w,2022-12-02T14:00:03Z,2068.5,pv_5_pac
2022-12-02T13:45:30Z,w,2022-12-02T14:00:03Z,2115.875,pv_5_pac
2022-12-02T13:40:30Z,w,2022-12-02T14:00:03Z,2128.571429,pv_5_pac
2022-12-02T13:35:30Z,w,2022-12-02T14:00:03Z,2145.428571,pv_5_pac
2022-12-02T13:30:30Z,w,2022-12-02T14:00:03Z,2158.0,pv_5_pac
2022-12-02T13:25:30Z,w,2022-12-02T14:00:03Z,2163.0,pv_5_pac
2022-12-02T13:20:30Z,w,2022-12-02T13:30:03Z,2186.375,pv_5_pac
2022-12-02T13:15:30Z,w,2022-12-02T13:30:03Z,2208.0,pv_5_pac
2022-12-02T13:10:30Z,w,2022-12-02T13:30:03Z,2215.625,pv_5_pac
2022-12-02T13:05:30Z,w,2022-12-02T13:30:04Z,2229.0,pv_5_pac
2022-12-02T13:00:30Z,w,2022-12-02T13:30:04Z,2243.285714,pv_5_pac
2022-12-02T12:55:31Z,w,2022-12-02T13:30:04Z,2259.625,pv_5_pac
2022-12-02T12:50:31Z,w,2022-12-02T13:00:04Z,2269.714286,pv_5_pac
2022-12-02T12:45:00Z,w,2022-12-02T13:00:04Z,2272.666667,pv_5_pac
2022-12-02T12:40:50Z,w,2022-12-02T13:00:04Z,2262.857143,pv_5_pac
2022-12-02T12:35:50Z,w,2022-12-02T13:00:04Z,2261.714286,pv_5_pac
2022-12-02T12:30:50Z,w,2022-12-02T13:00:04Z,2266.571429,pv_5_pac
2022-12-02T12:25:50Z,w,2022-12-02T13:00:04Z,2259.285714,pv_5_pac
2022-12-02T12:20:49Z,w,2022-12-02T12:30:06Z,2254.75,pv_5_pac
2022-12-02T12:15:49Z,w,2022-12-02T12:30:06Z,2254.333333,pv_5_pac
2022-12-02T12:10:49Z,w,2022-12-02T12:30:06Z,2250.142857,pv_5_pac
2022-12-02T12:05:49Z,w,2022-12-02T12:30:06Z,2231.857143,pv_5_pac
2022-12-02T12:00:49Z,w,2022-12-02T12:30:06Z,2222.571429,pv_5_pac
2022-12-02T11:55:48Z,w,2022-12-02T12:30:06Z,2218.428571,pv_5_pac
2022-12-02T11:50:48Z,w,2022-12-02T12:00:05Z,2211.428571,pv_5_pac
2022-12-02T11:45:48Z,w,2022-12-02T12:00:05Z,2196.142857,pv_5_pac
2022-12-02T11:40:48Z,w,2022-12-02T12:00:05Z,2184.428571,pv_5_pac
2022-12-02T11:35:48Z,w,2022-12-02T12:00:05Z,2176.0,pv_5_pac
2022-12-02T11:30:48Z,w,2022-12-02T12:00:05Z,2161.142857,pv_5_pac
2022-12-02T11:25:48Z,w,2022-12-02T12:00:05Z,2142.571429,pv_5_pac
2022-12-02T11:20:48Z,w,2022-12-02T11:30:05Z,2112.428571,pv_5_pac
2022-12-02T11:15:48Z,w,2022-12-02T11:30:05Z,2095.571429,pv_5_pac
2022-12-02T11:10:48Z,w,2022-12-02T11:30:05Z,2079.714286,pv_5_pac
2022-12-02T11:05:48Z,w,2022-12-02T11:30:05Z,2065.571429,pv_5_pac
2022-12-02T11:00:48Z,w,2022-12-02T11:30:05Z,2043.0,pv_5_pac
2022-12-02T10:55:48Z,w,2022-12-02T11:30:05Z,2020.428571,pv_5_pac
2022-12-02T10:50:48Z,w,2022-12-02T11:00:04Z,1991.571429,pv_5_pac
2022-12-02T10:45:48Z,w,2022-12-02T11:00:04Z,1957.571429,pv_5_pac
2022-12-02T10:40:48Z,w,2022-12-02T11:00:04Z,1926.285714,pv_5_pac
2022-12-02T10:35:48Z,w,2022-12-02T11:00:04Z,1898.285714,pv_5_pac
2022-12-02T10:30:48Z,w,2022-12-02T11:00:04Z,1863.857143,pv_5_pac
2022-12-02T10:25:48Z,w,2022-12-02T11:00:04Z,1818.571429,pv_5_pac
2022-12-02T10:20:48Z,w,2022-12-02T10:30:06Z,1735.0,pv_5_pac
2022-12-02T10:15:48Z,w,2022-12-02T10:30:06Z,1614.857143,pv_5_pac
2022-12-02T10:10:47Z,w,2022-12-02T10:30:06Z,1467.0,pv_5_pac
2022-12-02T10:05:47Z,w,2022-12-02T10:30:07Z,1315.714286,pv_5_pac
2022-12-02T10:00:47Z,w,2022-12-02T10:30:07Z,1123.714286,pv_5_pac
2022-12-02T09:55:48Z,w,2022-12-02T10:30:07Z,942.571429,pv_5_pac
2022-12-02T09:50:48Z,w,2022-12-02T10:00:04Z,747.571429,pv_5_pac
2022-12-02T09:45:48Z,w,2022-12-02T10:00:04Z,551.666667,pv_5_pac
2022-12-02T09:40:48Z,w,2022-12-02T10:00:04Z,345.714286,pv_5_pac
2022-12-02T09:35:48Z,w,2022-12-02T10:00:04Z,157.25,pv_5_pac
2022-12-02T09:30:48Z,w,2022-12-02T10:00:04Z,106.5,pv_5_pac
2022-12-02T09:25:48Z,w,2022-12-02T09:30:04Z,100.857143,pv_5_pac
2022-12-02T09:20:48Z,w,2022-12-02T09:30:04Z,97.0,pv_5_pac
2022-12-02T09:15:48Z,w,2022-12-02T09:30:04Z,94.0,pv_5_pac
2022-12-02T09:10:48Z,w,2022-12-02T09:30:04Z,91.714286,pv_5_pac
2022-12-02T09:05:48Z,w,2022-12-02T09:30:04Z,86.285714,pv_5_pac
2022-12-02T09:00:46Z,w,2022-12-02T09:30:04Z,83.571429,pv_5_pac
2022-12-02T08:55:45Z,w,2022-12-02T09:30:04Z,80.285714,pv_5_pac
2022-12-02T08:50:45Z,w,2022-12-02T09:30:04Z,76.857143,pv_5_pac
2022-12-02T08:45:45Z,w,2022-12-02T09:00:03Z,72.285714,pv_5_pac
2022-12-02T08:40:45Z,w,2022-12-02T09:00:03Z,67.571429,pv_5_pac
2022-12-02T08:35:45Z,w,2022-12-02T09:00:03Z,63.875,pv_5_pac
2022-12-02T08:30:44Z,w,2022-12-02T09:00:03Z,58.285714,pv_5_pac
2022-12-02T08:25:43Z,w,2022-12-02T09:00:03Z,52.666667,pv_5_pac
2022-12-02T08:20:43Z,w,2022-12-02T09:00:03Z,48.0,pv_5_pac
2022-12-02T08:15:43Z,w,2022-12-02T08:30:03Z,41.285714,pv_5_pac
2022-12-02T08:10:43Z,w,2022-12-02T08:30:03Z,11.333333,pv_5_pac
2022-12-02T08:05:43Z,w,2022-12-02T08:30:04Z,0.0,pv_5_pac
2022-12-02T08:00:42Z,w,2022-12-02T08:30:04Z,0.0,pv_5_pac
2022-12-02T07:55:41Z,w,2022-12-02T08:30:04Z,0.0,pv_5_pac
2022-12-02T07:50:41Z,w,2022-12-02T08:00:03Z,0.0,pv_5_pac
2022-12-02T07:45:41Z,w,2022-12-02T08:00:03Z,0.0,pv_5_pac
2022-12-01T17:10:36Z,w,2022-12-01T17:30:06Z,0.0,pv_5_pac
2022-12-01T17:05:36Z,w,2022-12-01T17:30:06Z,0.0,pv_5_pac
2022-12-01T17:00:36Z,w,2022-12-01T17:30:06Z,5.714286,pv_5_pac
2022-12-01T16:55:36Z,w,2022-12-01T17:30:06Z,15.0,pv_5_pac
2022-12-01T16:50:36Z,w,2022-12-01T17:00:06Z,18.571429,pv_5_pac
2022-12-01T16:45:35Z,w,2022-12-01T17:00:06Z,23.0,pv_5_pac
2022-12-01T16:40:35Z,w,2022-12-01T17:00:06Z,34.0,pv_5_pac
2022-12-01T16:35:35Z,w,2022-12-01T17:00:06Z,42.428571,pv_5_pac
2022-12-01T16:30:35Z,w,2022-12-01T17:00:06Z,48.714286,pv_5_pac
2022-12-01T16:25:36Z,w,2022-12-01T17:00:06Z,53.857143,pv_5_pac
